line,label
"Around 1517, Spanish colonists in the Caribbean islands began to",1
"medieval church, an ancient city or an archaic tribe – is rooted in",1
"DNA copies remain, the species is extinct, just as a company without",1
"downs of the stocks and bonds he owns. True, his suits might be",1
"crime (a total of 741,000 victims of human violence). In contrast,",1
flourish without ruining old routes in the Indian Ocean. New goods,1
and with her the entire species.4,1
should guide human actions. Whereas Buddhists believe that the law,1
the Gilgamesh myth of ancient Sumer. Its hero is the strongest and,1
particular those of India. Within two years Jones published his,1
or increased since 1945. What nobody can deny is that international,1
"Over the past 10,000 years, Homo sapiens has grown so",1
"human history to the workings of biological, ecological or economic",1
a flint stone into a spear point within minutes. When we try to,1
"2010, http://spectrum.ieee.org/semiconductors/devices/​nuclearpowered-transponder-for-",0
be,1
"the educational core, while the teaching of mathematics seldom",1
strive to see the world from the viewpoint of this fundamental,1
"shoulders with Chinese foot soldiers in bamboo hats, drunken",1
"assassinated. Yet she didn’t have a fit when her son, Alexander the",1
"springs, ghosts and demons. However, these too gradually lost status",1
"region and from season to season, but on the whole foragers seem to",1
resulting trade in company shares led to the establishment in most,1
"France, Germany and the United States quick to follow, whereas",1
"millions more to the nanotechnology industry, they believe, and the",1
the big rock at the top of the hill has desires and needs. The rock,1
"Egypt had a border, and beyond the border lurked ‘barbarians’. The",1
many Buddhas and bodhisattvas throughout East Asia who spend,1
advantage. The Algerians prevailed because they were supported by,1
Nanotechnology experts are developing a bionic immune system,1
"consciousness and human beliefs. Radioactivity, for example, is not",1
"antibiotics and effective sterilisation methods, this minor flesh",1
"live in big air-conditioned houses, so my suffering is a worthwhile",1
"universities and colleges were men, all mayors and sheriffs were",1
"were even worse. In 1876, King Leopold II of Belgium set up a",1
and ‘feminine’ qualities are inter-subjective and undergo constant,1
"When other investors saw the price going down, they also wanted to",1
"similar pace and reach a similar height. However, once a critical",1
majority of presidents and congressmen failed to believe in human,1
coating? Coins help solve these problems. The mark imprinted on,1
of Indians for two centuries. Throughout the nineteenth and early,1
might have appeared on the coasts of Indonesian islands as early as,1
guardian spirit of our tribe.’ This ability to speak about fictions is,1
"occasionally running away from tigers. By early afternoon, they",1
"body of a fly or cockroach, which will enable either a human or an",1
encountered throughout her life no more than a few hundred,1
herds on which they preyed. This process probably began with,1
"than Manichaeism, or that the Arab Empire was more beneficial",1
advice and help of a few intimate friends. The production of a,1
internalised,1
society we now have. We can certainly imagine other outcomes.,1
"everlasting bliss in the afterlife, they may well have viewed their",1
of the decorated stone pillars (about five metres high).,1
"heart the entire law code of the Commonwealth of Massachusetts,",1
accessed,0
"and the law codes of entire states. Nevertheless, there is a limit that",1
for a loan to set up a footwear emporium in the French capital. You,1
"W. Wrangham, ‘Intergroup Relations in Chimpanzees’, Annual Review of Anthropology 32",0
"that lived on the island of New Ireland, north of New Guinea, used a",1
respective strength of these two forces. He never calculated that ‘the,1
time the empire will be truly global. The imperial vision of,1
that prove that Esau never sold or rented out the field? Or just that,1
potential believers. They too tried to establish an order that would,1
these,1
The situation began to change in the fifteenth and sixteenth,1
Within a short time the humanitarian organisation became a,1
sergeant can become ‘king of the company and exercise authority,1
Three important revolutions shaped the course of history: the,1
that Homo sapiens drove them to extinction. Imagine a Sapiens band,1
"both evil and avoidable. (There were pacifists in the past, such as",1
areas of impassable thickets and dense forests to create open,1
backing for most of the money in the world.,1
"popular Muslim coins, and God-fearing Christians happily used",1
"global vehicle industry relied overwhelmingly on wood and iron,",1
were essential for survival.,1
"decades, aluminium was much more expensive than gold. In the",1
"highlands, and to enable their vast irrigation systems to fill with",1
11. © Visual/Corbis.,0
"3. The Australian World, which encompassed the continent of",1
"do not believe? Of all human collective activities, the one most",1
"Revolution. Most people continued to live in small, intimate",1
ways to exterminate them. Particularly strong defences were erected,1
build nests and groom themselves. But the egg industry often locks,1
