line,label
analyse data and make decisions about us. When you apply to your bank for,1
"years, average global temperatures will increase by more than 2°C,8",1
"Delhi who knows nothing about American history, you will have to deal",1
Catalonia looks more attractive when you don’t have to fear a German,1
At forty-five both dating and self-definitions are so passé. You just wait for,1
emotions.2 We don’t know of any third field of activity – beyond the,1
"biometric data the algorithms could even produce personalised melodies,",1
"happens, the gut instinct of Facebook users is to pull out their smartphones,",1
‘V.P.S.?’,1
always try to translate such hogwash into real terms: a soldier crying in,1
"might abandon its reforms, return to hardline Maoist policies, and end up as",1
"European Union xii, 47, 93, 94, 95, 99, 108, 115, 124, 169; Constitution 95,",0
"Aldous Huxley wrote Brave New World in 1931, with communism and",1
"destiny’.16 That does not mean abolishing all national identities, abandoning",1
invention of the process for synthesising ammonia by Fritz Haber (Nobel,1
Whereas the major movements of the twentieth century all had a vision,1
The current technological and scientific revolution implies not that,1
"old when I went to this retreat, and had experienced anger probably 10,000",1
"autonomy and power of upper-class white men. As noted earlier,",1
To all my other publishers in all the world’s continents (except,0
extremely tolerant. If we compare Afghanistan under the Taliban to,1
"16 Richard Griffiths, Fascism (London, New York: Continuum, 2005), 33.",0
while we are watching it. After we’ve finished watching Tarantino’s entire,1
"arXiv (2017), https://arxiv.org/pdf/1712.01815.pdf; see also Sarah",0
people.9 How many working-class supporters of the Front National want to,1
not a necessary condition for moral behaviour. The idea that we need a,1
"sounding board, amplifying the impact of any armed attack, however small.",1
"How can we protect ourselves from nuclear war, ecological cataclysms and",0
"last few thousand years – yesterday morning, in evolutionary terms – and",1
"dictatorships. Politicians are a bit like musicians, and the instrument they",1
view? Should they abandon their traditional dress codes and food taboos?,1
"from sensors on and inside your body, determine your personality type and",1
"Like all our other senses, our sense of justice also has ancient evolutionary",1
"14 Kenneth Pomeranz, The Great Divergence: China, Europe and the",0
actually think. Most of our views are shaped by communal groupthink,1
religion of a small persecuted minority that preferred to read and,1
"he or she need in order to get a job, understand what is happening around",1
We don’t feel the millions of neurons in the brain computing probabilities,1
"Whichever side you support, it seems that we are indeed living in a",1
California in the early twenty-first century is more immigrant-friendly than,1
"native European plants. Yet from the viewpoint of the individual tree, it is",1
to have their fates meshed together inextricably by the Second World War,1
automation will create massive unemployment go back to the nineteenth,1
"coming year will be sweet, they eat fish heads so that they will be fruitful",1
foundations.,1
"Maps 54, 55; Translate 262",0
"Traditional racism is waning, but the world is now full of ‘culturists’.",1
profession and her nation – why not add humankind and planet Earth to that,1
"imprinted in their genes. However, for hundreds of thousands of years",1
subsequent questions about immigration. Since pro-immigrationists think,1
the plant life here on which all other life depends. The Ashoka wheel,1
"endangered species than left-wing progressives, which is why Louisiana has",1
"as on the global reach of the Red Army. Putinism, in contrast, has little to",1
"Confucius 15, 136, 181, 190, 260, 284–5",0
Amritsar massacre (1919) 10,0
goes out. Yet after a few moments I lost my focus and abandoned my post.,1
"2014); Timothy Snyder, The Road to Unfreedom: Russia, Europe,",0
"defeat China and Russia, occupy Taiwan and Korea, and ultimately sink the",1
guilt for their many crimes – belongs to the Christians and Muslims,1
"My great country, independent and free",1
"Matrix, The (movie) 245, 246–8, 249, 255",0
"Government Policy Memo, November 2014; Ronald Arkin, Governing",0
"Warmlanders and Coldians really have different cultures, characterised by",1
"their civilians in the slave markets, and occupying valuable wheat fields and",1
"us to make some painful sacrifice, we are trapped.",1
"24 Bernd Greiner, War Without Fronts: The USA in Vietnam, trans. Anne",0
biotech and infotech. Either democracy will successfully reinvent itself in a,1
"adventure, or capitalist myths about economic growth and how buying and",1
feedback loop crosses a critical threshold it will gather an irresistible,1
January 2017.,0
people experience peace and harmony – that’s wonderful. But if a particular,1
"may seem distasteful, but it is perfectly within the rights of the Israeli or",1
"intersection, their gut feeling might tell them ‘turn left’, but Google Maps",1
Change is the only constant,0
self-driving car is programmed to swerve to the opposite lane in order to,1
such decisions for us. Google could tell me that I would be wasting my time,1
"Greene, Moral Tribes, op. cit., 264.",0
"its military prowess and for all the hawkish rhetoric of Israeli politicians,",1
milder forms of nationalism will tell me that I can indeed have obligations,1
its profits. I barely remember that part of my portfolio is invested in it. So,1
"So how relevant are religions such as Christianity, Islam and Hinduism?",1
"Jewish physics, Christian biology",1
"ministers of Israel and Iran were to meet for lunch, they would have a",1
usually associated with human emotions. We tend to think that artists are,1
2018 means to grapple with the difficult legacy of Nazism while upholding,1
pictures,0
"story of an eleven-year-old girl, Riley Andersen, who moves with her",1
no longer be a public sphere free of political violence.,1
"But nationalism, religion and culture divide humankind into",1
Barrier Reef and the Amazon rainforest might be destroyed. For thousands,1
Zionist movement and the Israeli state had to create a mammoth apparatus,1
An atom bomb is such an obvious and immediate threat that nobody can,1
I discussed the merger of infotech and biotech at length in my previous,1
"Today, if you happen to be sick, it makes much less difference where you",1
