line,label
"behind the walls, were gouged by shaft or sword.",1
220,1
230,0
"literate singers and rhapsodes"" (Kirk, Commentary, I, 1985, p. xxv)-",1
fighters stabbing with swords. flinging two-edged spears.,1
"Nor do I think you'll find us short on courage,",1
or as in bore,0
with what a load of misery lifted from my spirit.,1
"we keep the watch fires blazing, hundreds of fires",1
"and even in this, his first attack in chariots-",1
lO,1
the Abii-are located to the north of Troy.,0
"die, or live and drive defeat from the ships!",1
the power rising within me. feet beneath me rushing me on!,1
"his team's adornment, his driver's pride and glory.",1
"""Hard-hearted you are, you gods, you live for cruelty!",1
"not though he claims he's built of solid bronze!""",1
PEDAEVS (pee-dee'-us): Trojan. bastard son of Anterior. killed by Meges. 5.76.,0
construction made it unusually valuable and rare.,0
WAR,1
"Nemean Games, and in Homer himself we hear of funeral games for",1
"from far on the city's heights, the awesome god Apollo.",1
They cringe and cower like hounds circling a lion.,1
E,0
"be careful, as wives have begged their husbands all through history.",1
the fine bronze blade with its silver-studded hilt.,1
explain the origin of the text that has come down to us. We shall never,1
"Always beside Odysseus-just like the man's mother,",1
and we are afraid. All hangs in the balance now:,1
"""No more-or enormous sorrow comes to all Achaeal",1
"under his smooth feet he fastened supple sandals,",1
spread out a feast for all your senior chiefs.,1
"four all told and two doves perched on each,",1
THE ILIAD,1
"enough to wet his lips, not quench his thirst.",1
T1epolemus-,1
came Medon flanking Podarces tough in skirmish.,1
Here I thought I'd punish Paris for all his outrage-,1
stress the unity of the main action rather than the digressions and in-,1
"when you bear him home to Troy, and you'll weep many tears.""",1
"and the hounds cringe and bolt and scatter left and right,",1
492,1
"Down through the vast encampment of Achaea,",1
410,1
"At the same time, from the peak of rugged ridged Olympus",1
"AGAMIlDE (a-ga-mee'-dee): wife of Mulius, daughter of Augeas, king of tile",0
"Phoebus, masking his voice like Priam's son Lycaon,",1
now at thundering cliffs she loosed her vibrant cry.,1
"so you can see your husband of long ago,",1
would not be wholly crushed with one son left.,1
"The raider of cities stood there. scepter in hand,",1
"""Field marshal Atrides, lord of men Agamemnon,",0
"change brought by age, to the change brought by learning from suffering",1
320,1
and he can never escape nor his rival overtake him-,1
"and I know it now, when he glorifies these Trojans-",1
"Asius son of Hyrtacus led them on, captain of armies,",1
"hepossesses now, andallthatcouldpourinfromtheworld's end- . . .",1
weak as men are now-but he quickly raised and shook it,1
"his spear dropped from his fist, shield and helmet •",1
"genuine memory of the Bronze Age. But it is found in Book 10, the",1
{l04-JJ/,1
"Seeing his anger flare, field marshal Agamemnon",1
Funeral Games,1
Hera Outflanks Zeus,0
250,0
I too could battle the deathless gods with words-,1
130,0
"bards, and in fact similar phenomena, though infinitely less sophisti-",1
more than all other men alive-doomed twice over.,1
"to save their ranks from ignominious, stark defeat.",1
PRONUNCIATION,1
"halfway before they could graze his gleaming skin,",1
"he with his lust for battle. Ajax strode on, closing,",1
tennae of a radar scanner-that of honor among men. And he senses,1
429,1
"and down on the ground he sprawled, stretched facefirst",1
Homeric Geography: Mainland Greece,0
"and flung her out of the brilliant, starry skies",1
"SELEPIt/S (se-/ee'-pi-us): father of Euenus (1),2.790.",0
"down to the ships, into the vast Achaean camp.""",1
NOT,0
than the ghost of stricken Patrodus drifted up ...,1
"that day I destroyed Lyrnessus, chose her as my prize.",1
writhing back to strike it fanged the chest of its captor,1
"timony to Achilles'supremacy in combat, come to hear him. Hisaddress",1
BOOK 19:,0
the grand. glowing cup the old king brought from home.,1
whole regiments of my men destroyed in battle.,1
"I know his shield, the hollow eyes of his visor,",1
"But if they are still alive in the enemy's camp,",1
and a terrifying clash rang out from the great silver bow.,1
{556-79{,0
With a dark glance the shrewd racndan.odvsseus,1
"You won't persuade me. Awesome and quick to anger,",1
"results in elision, the suppression of one of the two short vowels-",1
and not alone-two of her women followed close behind.,1
"years ago, when 1cut down rugged Ereuthalion ...",1
BOOK 15:,0
"he ground our lives out, killing offour best.",1
not even then would I make hermy wife! No.,1
Priarn's racing-stables. Incensed for the dead,1
Thetis comes from the Old Man of the Sea.,1
But high-hearted Tydides drove away the team,1
"""Chryses, the lord of men Agamemnon sent me here",1
let him present you a lavish feast in his tents,1
"by Diomedes, who has already wounded Aphrodite. When Zeus en-",1
"pass it back and forth as they hand their judgments down,",1
through crowds of troops in Achaea's vast encampment.,1
they wheeled in terror-hearts collapsed at their heels.,1
dear of the deadly Archer's wrath.,1
but a clean miss-it struck the river's high bank,1
/163-9°1,1
211,1
20,0
"Poseidon crushed at the hands of Idomeneus here,",1
"rivering down his body, his limbs soaked and sleek ...",1
340,1
"and then, then we could bring his body back to Troy.",1
"to the House of Death, the dark depths of the earth.",1
blood still spurting warm from his slashed throat.,1
"First he lunges at Aphrodite, stabs her hand at the wrist",1
"out of the fight, and seasoned Odysseus saw it,",1
careering between the earth and starry skies as far,1
"handing victory down to our side--or the other.""",1
"""Quick, Talthybius. Call Machaon here,",1
"""Friends-lords of the Argives. 0 my captains!",1
"Closing against each other, just about in range,",1
mauled by Trojan ranks in the rough assault.,1
that man has no intention of quenching his rage.,1
words bring home again the fact that he is fighting for himself alone;,1
"with a quick thrust, stabbing at close range-",1
as the team thundered in-a whirlwind finish!,1
"""Take the reins!"" Cebriones rushed to obey-",1
"and all other fighters tremble before him, true,",1
"now the glory's mine!""",0
just think of the trouble I might suffer later.,1
"who pitched homes in the teeth of Dodona's bitter Winters,",1
THE ILIAD,1
TH~ ILIAD,1
Achilles shook it hard-Antilochus' lot leapt out,1
and into the polished tubs they climbed and bathed.,1
"LES80S tlez'·bos): island and city off the coast of Asia Minor south of Troy,",0
Just as he shot past the matchless runner Achilles,1
"From that point the men sent Tydeus on ahead,",1
THE ILIAD,1
",,~,",1
"As Ajax raised the rim. the archer would mark a target,",1
"""Get to your work! My vicious sons-my humiliations!",1
"Achilles' closest friend, Patroclus, sent by Achillesto find out how things",1
"TITANS (teye'·tans): the elder gods, children of Uranus confined by Zeus in",0
lost in his own great innocence ...,1
"and Sparkler, Down-from-the-Cliffs. sleek-haired Strands of Sand",1
"an exquisite balance between the celebration of war's tragic, heroic",1
hanging back from battle-he is finished.,1
"that Athena wove her, brushed out to a high gloss",1
BOOK 11:,0
"slit their throats, skinned them and carved away",1
the lasting envy of every needy neighbor.,1
680,1
and she soon found herself in the world of men.,1
"Squeezing the nock and string together, drawing",1
"I wouldn't be surprised, my Queen, if you were the first",1
"you have sufferedjust for me, my violent quarrel,",1
That's why the Archer sends us pains and he will send us more,1
But once he had stripped the corpse the proud runner Achilles,1
"he threatened to bind us both. hand and foot,",1
"always watches the post. turns it dose, never loses",1
"that maddening goddess, Ruin, Ruin who blinds us all.",0
"come. When she left with Paris she acted like a god, with no thought",1
"lived at ease, and Peleus carried home a mortal bride.",1
"cut him off from his lines, harry him with your spear",1
Pleiades (pleye'-a-deez). But we can claim to have reduced the unsightly,1
"other scholars, cited among the further readings, and even some unpub-",0
THE GODS,1
"That mastermind like Zeus, Odysseus led those fighters on.",1
{191-221{,0
then each man walk the waves to regain his native land?,1
"Oh make me young again,",1
"The god was just stripping giant Periphas bare,",1
"an early death for honor's sake. His intention was 10 ""thrust through",1
"and you, Achilles, you can warm your heart.",1
"Like her to the life, immortal Love invited,",1
MENElAUS' FINEST HOUR,1
"and the Trojans' fury massed and mounted, war cries broke",1
in dismay before some cases where a Latinate form seemed grotesque.,1
640,1
"what loose talk, what rant!",1
[575-608/,1
So that gray-eyed girl of mine may learn what it means,1
"Go back to your own rank and file, I tell you!",1
"Scully,Stephen. Homer andtheSacred City. Ithaca and London, 1990.",0
So Meriones yelled,1
flicking away the weapons hailing down against him.,1
contest. Yet in the fourth book the Trojan archer Pandarus has an iron,1
"who, told by his mother that his own death would come soon after",1
TALAEMENES tta-lee'-me-neezi: father of the Trojans Mesthles and Antiphus (2).,0
"Achilles."" The incident that provoked Achilles' rage took place in the",1
"give the oral singer time to concentrate on what is coming next, and if",1
"Then Menon, Orestes. Iamenus-Leonteus killed the lot,",1
Achilles gave the bronze-shod spear to Meriones.,1
"would they sail home again. But look at them now,",1
"nowhere else are the long-haired Argivesso outfought.""",1
"where Simois and Scamander rush together,",1
"knemides Achaioi. Afew lines earlier, however, he has asked them, ""Why",1
volleys of curses she called down from the gods.,1
Once they had burned the bones and tasted the organs,1
1993.,0
"Up to his side he dashed and flanked Great Ajax tight,",1
"And he forged a fallow field, broad rich plowland",1
let loose tremendous thunder-from down below Poseidon,1
"we long to be your closest, dearest friends.""",1
531,1
BOOK 21',1
"They balked, whinnying shrill at the edge, the brink-",1
"or the LatinAiaces. Where no Latin form exists, as in the case of Poseidon,",1
Now as the two men drank their parching thirst away,1
comes for Roland. Zeus sends Apollo to rescue the corpse of his son,1
"his shield and breastplate, turning over and over",1
